cve_id,exploit_name,service,port,auth_required,remote,severity,exploitability,label
CVE-2005-1903,e-Post SPA-PRO 4.01 - 'imap' Remote Buffer Overflow,imap,143,0,0,LOW,3.9,3
CVE-2006-3952,Easy File Sharing FTP Server 2.0 (Windows 2000 SP4) - 'PASS' Remote Overflow,ftp,21,0,1,HIGH,10.0,2
CVE-2006-3952,Easy File Sharing FTP Server 2.0 - 'PASS' Remote,ftp,21,0,1,HIGH,10.0,2
CVE-2006-3952,Easy File Sharing FTP Server 3.5 - Remote Stack Buffer Overflow,ftp,21,0,1,HIGH,10.0,2
CVE-2006-5714,Easy File Sharing Web Server 4 - Remote Information Stealer,http,80,0,1,MEDIUM,10.0,2
CVE-2014-3791,Easy File Sharing Web Server 6.8 - Remote Stack Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2018-9059,Easy File Sharing Web Server 7.2 - Stack Buffer Overflow,http,80,0,1,CRITICAL,3.9,2
CVE-2005-2551,eDirectory 8.7.3 - iMonitor Remote Stack Buffer Overflow (Metasploit),other,8008,0,1,HIGH,10.0,1
CVE-2004-2466,EFS Easy Chat Server - Authentication Request Handling Buffer Overflow (Metasploit),http,80,0,1,MEDIUM,10.0,2
CVE-2007-5699,eIQnetworks ESA SEARCHREPORT - Remote Overflow (Metasploit),other,10616,0,1,MEDIUM,8.6,2
CVE-2006-3838,eIQnetworks License Manager - Remote Buffer Overflow (Metasploit) (1),other,10616,0,1,HIGH,10.0,2
CVE-2006-3838,eIQnetworks License Manager - Remote Buffer Overflow (Metasploit) (3),other,10616,0,1,HIGH,10.0,2
CVE-2006-3838,eIQnetworks License Manager - Remote Buffer Overflow (multi) (1),other,10616,0,1,HIGH,10.0,2
CVE-2013-0928,EMC AlphaStor Device Manager Opcode 0x75 - Command Injection (Metasploit),other,3000,0,1,HIGH,8.6,2
CVE-2013-0946,EMC AlphaStor Library Manager < 4.0 build 910 - Opcode 0x4f Buffer Overflow (Metasploit),other,3500,0,1,HIGH,8.6,2
CVE-2010-0620,EMC HomeBase Server - Directory Traversal Remote Code Execution (Metasploit),other,18821,0,1,HIGH,8.6,1
CVE-2014-3913,Ericom AccessNow Server - Remote Buffer Overflow (Metasploit),http-alt,8080,0,1,HIGH,10.0,2
CVE-2004-1868,eSignal 7.6 - STREAMQUOTE Remote Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2007-1770,ESRI ArcSDE 9.0 < 9.2sp1 - Remote Buffer Overflow,other,5151,0,1,HIGH,10.0,2
CVE-2006-0189,eStara SoftPhone 3.0.1.46 - SIP Remote Buffer Overflow (2),other,5060,0,1,HIGH,10.0,2
CVE-2005-4267,Eudora Qualcomm WorldMail 3.0 - 'IMAPd' Remote Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2006-0637,Eudora Qualcomm WorldMail 3.0 - 'IMAPd' Remote Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2020-0688,Exchange Control Panel - Viewstate Deserialization (Metasploit),https,443,1,1,HIGH,2.8,1
CVE-2006-0537,eXchange POP3 5.0.050203 - RPCT TO Remote Buffer Overflow,smtp,25,0,1,HIGH,10.0,2
CVE-2003-1339,Eznet 3.5.0 - Remote Stack Overflow / Denial of Service,http,80,0,1,HIGH,10.0,2
CVE-2003-1339,Eznet 3.5.0 - Remote Stack Overflow Universal,http,80,0,1,HIGH,10.0,2
CVE-2006-0319,Farmers WIFE 4.4 sp1 - 'FTP' Remote System Access,other,22003,0,1,MEDIUM,10.0,2
CVE-2019-16724,File Sharing Wizard 1.5.0 - POST SEH Overflow,http,80,0,1,CRITICAL,3.9,2
CVE-2006-3726,FileCOPA FTP Server (Pre 18 Jul Version) - 'LIST' Remote Buffer Overflow (Metasploit),ftp,21,1,1,MEDIUM,8.0,2
CVE-2006-3726,FileCOPA FTP Server 1.01 - 'LIST' Remote Buffer Overflow (Metasploit),ftp,21,1,1,MEDIUM,8.0,2
CVE-2014-1216,Fitnesse Wiki - Remote Command Execution (Metasploit),http,80,0,1,HIGH,10.0,2
CVE-2008-4321,FlashGet 1.9.0.1012 - 'FTP PWD Response' SEH Stack Overflow,ftp,21,0,1,HIGH,8.6,2
CVE-2005-0635,Foxmail 1.1.0.1 - POP3 Temp Dir Stack Overflow,pop3,110,0,1,HIGH,10.0,2
CVE-2009-0183,Free Download Manager 2.5 Build 758 - Remote Control Server Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2005-3683,freeFTPd 1.0.8 - 'USER' Remote Buffer Overflow,ftp,21,0,1,HIGH,10.0,2
CVE-2005-3684,freeFTPd 1.0.8 - 'USER' Remote Buffer Overflow,ftp,21,0,1,HIGH,10.0,2
CVE-2006-2407,freeSSHd 1.0.9 - Key Exchange Algorithm Buffer Overflow,ssh,22,0,1,HIGH,10.0,2
CVE-2008-6899,freeSSHd 1.2.1 - 'rename' Remote Buffer Overflow (SEH),ssh,22,1,1,HIGH,8.0,2
CVE-2008-2573,freeSSHd 1.2.1 - (Authenticated) Remote Overflow (SEH),ssh,22,1,1,HIGH,6.8,2
CVE-2007-1645,FutureSoft TFTP Server 2000 - Remote Overwrite (SEH),other,69,0,1,HIGH,10.0,2
CVE-2000-0665,GAMSoft TelSrv 1.5 - 'Username' Remote Buffer Overflow (Metasploit),telnet,23,0,1,MEDIUM,10.0,2
CVE-2014-0750,GE Proficy CIMPLICITY - 'gefebt.exe' Remote Code Execution (Metasploit),http,80,0,1,HIGH,10.0,2
CVE-2005-1415,GlobalScape Secure FTP Server 3.0 - Remote Buffer Overflow,ftp,21,0,1,HIGH,10.0,2
CVE-2005-4553,Golden FTP Server 1.92 - 'APPE' Remote Overflow (Metasploit),ftp,21,0,1,HIGH,10.0,2
CVE-2005-0566,Golden FTP Server 2.02b - Remote Buffer Overflow,ftp,21,0,1,HIGH,10.0,2
CVE-2009-4194,Golden FTP Server 4.30 - File Deletion,ftp,21,1,1,HIGH,2.8,2
CVE-2006-6576,Golden FTP Server 4.70 - PASS Stack Buffer Overflow (Metasploit),ftp,21,0,1,HIGH,10.0,1
CVE-2005-0634,Golden FTP Server Pro 2.52 - Remote Buffer Overflow (1),ftp,21,0,1,HIGH,10.0,2
CVE-2005-0634,Golden FTP Server Pro 2.52 - Remote Buffer Overflow (2),ftp,21,0,1,HIGH,10.0,2
CVE-2005-0634,Golden FTP Server Pro 2.52 - Remote Buffer Overflow (3),ftp,21,0,1,HIGH,10.0,2
CVE-2008-4726,GoodTech SSH - 'SSH_FXP_OPEN' Remote Buffer Overflow,ssh,22,1,1,HIGH,8.0,2
CVE-2005-0768,GoodTech Telnet Server 5.0.6 - Remote Buffer Overflow (Metasploit),other,2380,0,1,HIGH,10.0,1
CVE-2006-6026,Helix Server 11.0.1 (Windows 2000 SP4) - Remote Heap Overflow,other,554,0,1,HIGH,10.0,2
CVE-2009-2685,Hewlett-Packard (HP) Power Manager Administration - Remote Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2009-2685,Hewlett-Packard (HP) Power Manager Administration Power Manager Administration - Universal Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2009-4053,Home FTP Server - 'MKD' Directory Traversal,ftp,21,1,1,MEDIUM,2.8,2
CVE-2011-1865,HP - 'OmniInet.exe' Opcode 27 Buffer Overflow (Metasploit),other,5555,0,1,HIGH,10.0,1
CVE-2009-3844,HP Application Recovery Manager - 'OmniInet.exe' Remote Buffer Overflow,other,5555,0,1,HIGH,10.0,2
CVE-2013-2347,HP Data Protector - 'EXEC_BAR' Remote Command Execution,other,5555,0,1,HIGH,10.0,2
CVE-2013-6194,HP Data Protector - Backup Client Service Directory Traversal (Metasploit),other,5555,0,1,HIGH,10.0,2
CVE-2013-2347,HP Data Protector - Backup Client Service Remote Code Execution (Metasploit),other,5555,0,1,HIGH,10.0,2
CVE-2012-0124,HP Data Protector - Create New Folder Buffer Overflow (Metasploit),other,3817,0,1,HIGH,10.0,2
CVE-2011-1865,HP Data Protector 6.11 - Remote Buffer Overflow (DEP Bypass),other,5555,0,1,HIGH,10.0,2
CVE-2014-2623,HP Data Protector 8.10 - Remote Command Execution (Metasploit),other,5555,0,1,HIGH,10.0,2
CVE-2017-12557,HP Intelligent Management - Java Deserialization Remote Code Execution (Metasploit),http-alt,8080,0,1,CRITICAL,3.9,2
CVE-2013-4822,HP Intelligent Management Center BIms UploadServlet - Directory Traversal (Metasploit),http-alt,8080,0,1,HIGH,10.0,2
CVE-2013-4800,HP LoadRunner - 'magentproc.exe' Remote Overflow (Metasploit),https,443,0,1,HIGH,8.6,2
CVE-2013-4837,HP LoadRunner EmulationAdmin - Web Service Directory Traversal (Metasploit),http-alt,8080,0,1,HIGH,10.0,2
CVE-2010-1549,HP Mercury LoadRunner Agent magentproc.exe - Remote Command Execution (Metasploit),other,54345,0,1,HIGH,10.0,2
CVE-2010-1554,HP OpenView Network Node Manager (OV NNM) - 'getnnmdata.exe ICount' CGI Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2010-1553,HP OpenView Network Node Manager (OV NNM) - 'getnnmdata.exe' (MaxAge) CGI Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2010-1555,HP OpenView Network Node Manager (OV NNM) - 'getnnmdata.exe' CGI Invalid Hostname Remote Code Execution,http,80,0,1,HIGH,10.0,2
CVE-2010-1554,HP OpenView Network Node Manager (OV NNM) - 'getnnmdata.exe' CGI Invalid ICount Remote Code Execution,http,80,0,1,HIGH,10.0,2
CVE-2010-1553,HP OpenView Network Node Manager (OV NNM) - 'getnnmdata.exe' CGI Invalid MaxAge Remote Code Execution,http,80,0,1,HIGH,10.0,2
CVE-2011-0267,HP OpenView Network Node Manager (OV NNM) - 'nnmRptConfig.exe schdParams' Remote Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2007-6204,HP OpenView Network Node Manager (OV NNM) - 'OpenView5.exe' CGI Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2010-1964,HP OpenView Network Node Manager (OV NNM) - 'ovwebsnmpsrv.exe main' Remote Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2010-1552,HP OpenView Network Node Manager (OV NNM) - 'snmpviewer.exe' Remote Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2008-1697,HP OpenView Network Node Manager (OV NNM) 7.5.1 - 'OVAS.exe' Overflow (SEH),other,7510,0,1,HIGH,10.0,2
CVE-2009-4179,HP OpenView Network Node Manager (OV NNM) 7.53 - 'ovalarm.exe' CGI Remote Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2007-6204,HP OpenView Network Node Manager 07.50 - CGI Remote Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2013-4811,HP ProCurve Manager - SNAC UpdateDomainControllerServlet Arbitrary File Upload (Metasploit),https,443,0,1,HIGH,10.0,2
CVE-2013-4812,HP ProCurve Manager SNAC - UpdateCertificatesServlet Arbitrary File Upload (Metasploit),https,443,0,1,HIGH,10.0,2
CVE-2013-2367,HP SiteScope (Windows) - Remote Code Execution (Metasploit),http-alt,8080,0,1,HIGH,10.0,2
CVE-2008-1661,HP StorageWorks - NSI Double Take Remote Overflow (Metasploit),other,1100,0,1,HIGH,10.0,1
CVE-2012-3282,HP StorageWorks P4000 Virtual SAN Appliance - Login Buffer Overflow (Metasploit),other,13838,0,1,HIGH,10.0,2
CVE-2013-2343,HP StorageWorks P4000 Virtual SAN Appliance - Login Buffer Overflow (Metasploit),other,13838,0,1,HIGH,10.0,2
CVE-2013-3576,HP System Management Homepage - JustGetSNMPQueue Command Injection (Metasploit),other,2381,1,1,HIGH,8.0,2
CVE-2017-5816,HPE iMC - dbman 'RestartDB' Remote Command Execution (Metasploit),other,2810,0,1,CRITICAL,3.9,2
CVE-2017-5817,HPE iMC - dbman 'RestoreDBase' Remote Command Execution (Metasploit),other,2810,0,1,CRITICAL,3.9,2
CVE-2009-4769,httpdx - 'tolog()' Format String (Metasploit) (2),http,80,0,1,HIGH,8.6,1
CVE-2009-3711,httpdx 1.4 - GET Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2003-1192,IA WebMail Server 3.x - 'iaregdll.dll 1.0.0.5' Remote Overflow,http,80,0,1,HIGH,10.0,2
CVE-2003-1192,IA WebMail Server 3.x - Remote Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2006-4681,IBM Director < 5.10 - 'Redirect.bat' Directory Traversal,other,411,0,1,MEDIUM,10.0,2
CVE-2010-3407,IBM Lotus Domino iCalendar - MAILTO Buffer Overflow (Metasploit),smtp,25,0,1,HIGH,8.6,1
CVE-2008-2499,IBM Lotus Domino Sametime - 'STMux.exe' Remote Stack Buffer Overflow (Metasploit),other,1533,0,1,HIGH,10.0,1
CVE-2007-1675,IBM Lotus Domino Server 6.5 - Remote Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2008-2240,IBM Lotus Domino Web Server - Accept-Language Stack Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,1
CVE-2007-4880,IBM Tivoli Storage Manager 5.3 - Express CAD Service Buffer Overflow,other,1581,0,1,HIGH,10.0,2
CVE-2007-1868,IBM TPM for OS Deployment 5.1.0.x - 'rembo.exe' Remote Buffer Overflow (Metasploit),https,443,0,1,HIGH,10.0,1
CVE-2015-7450,IBM WebSphere - RCE Java Deserialization (Metasploit),other,8800,0,1,CRITICAL,3.9,1
CVE-2004-1561,Icecast 2.0.1 (Win32) - Remote Code Execution (1),other,8000,0,1,HIGH,10.0,2
CVE-2004-1561,Icecast 2.0.1 (Win32) - Remote Code Execution (2),other,8000,0,1,HIGH,10.0,2
CVE-2011-4051,InduSoft Web Studio - Arbitrary File Upload / Remote Code Execution (Metasploit),other,4322,0,1,HIGH,10.0,2
CVE-2019-16702,Integard Pro NoJs 2.2.0.9026 - Remote Buffer Overflow,other,18881,0,1,CRITICAL,3.9,2
CVE-2011-1566,Interactive Graphical SCADA System - Remote Command Injection (Metasploit),other,12397,0,1,HIGH,10.0,2
CVE-2004-1520,IPSwitch IMail 8.13 - 'DELETE' Remote Stack Overflow,imap,143,0,0,MEDIUM,3.9,2
CVE-2004-0297,IPSwitch IMail LDAP Daemon/Service - Remote Buffer Overflow,other,389,0,1,HIGH,10.0,2
CVE-2004-0297,IPSwitch IMail LDAP Daemon/Service - Remote Buffer Overflow (Metasploit),other,389,0,1,HIGH,10.0,1
CVE-2007-3925,IPSwitch IMail Server 2006 - SEARCH Remote Stack Overflow,imap,143,1,1,MEDIUM,8.0,2
CVE-2006-4379,Ipswitch IMail Server 2006 / 8.x - 'RCPT' Remote Stack Overflow,smtp,25,0,1,HIGH,10.0,2
CVE-2007-3927,IPSwitch IMail Server 2006 9.10 - Subscribe Remote Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2007-5094,IPSwitch IMail Server 8.0x - Remote Heap Overflow,smtp,25,0,1,HIGH,10.0,2
CVE-2006-4379,Ipswitch IMail Server 8.10-8.12 - RCPT TO Remote Buffer Overflow,smtp,25,0,1,HIGH,10.0,2
CVE-2006-4379,Ipswitch IMail Server 8.10-8.12 - RCPT TO Remote Buffer Overflow (Metasploit),smtp,25,0,1,HIGH,10.0,2
CVE-2005-1255,IPSwitch IMail Server 8.20 - IMAPD Remote Buffer Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2005-1255,IPSwitch IMAP Server - LOGON Remote Stack Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2007-2795,IPSwitch IMAP Server 9.20 - Remote Buffer Overflow,imap,143,1,1,HIGH,8.0,2
CVE-2004-0798,IPSwitch WhatsUp Gold 8.03 - Remote Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2004-1883,Ipswitch WS_FTP Server 4.0.2 - ALLO Remote Buffer Overflow,ftp,21,0,0,HIGH,3.9,2
CVE-2004-1135,Ipswitch WS_FTP Server 5.03 - MKD Overflow (Metasploit),ftp,21,0,1,MEDIUM,10.0,2
CVE-2006-4847,Ipswitch WS_FTP Server 5.05 - XMD5 Remote Buffer Overflow (Metasploit),ftp,21,1,1,MEDIUM,8.0,2
CVE-2014-2314,JIRA Issues Collector - Directory Traversal (Metasploit),http-alt,8080,0,1,MEDIUM,8.6,2
CVE-2006-0441,KarjaSoft Sami FTP Server 2.0.1 - Remote Buffer Overflow (cpp),ftp,21,0,1,HIGH,10.0,2
CVE-2006-0441,KarjaSoft Sami FTP Server 2.0.1 - Remote Buffer Overflow (Metasploit),ftp,21,0,1,HIGH,10.0,2
CVE-2006-0441,KarjaSoft Sami FTP Server 2.0.2 - USER Remote Buffer Overflow (Metasploit),ftp,21,0,1,HIGH,10.0,1
CVE-2006-2212,KarjaSoft Sami FTP Server 2.0.2 - USER Remote Buffer Overflow (Metasploit),ftp,21,0,1,MEDIUM,10.0,2
CVE-2006-0441,KarjaSoft Sami FTP Server 2.0.2 - USER/PASS Remote Buffer Overflow,ftp,21,0,1,HIGH,10.0,2
CVE-2003-0220,Kerio Personal Firewall 2.1.4 - Remote Authentication Packet Overflow (Metasploit),other,44334,0,1,HIGH,10.0,2
CVE-2014-0787,KingScada AlarmServer 3.1.2.13 - Remote Stack Buffer Overflow (Metasploit),other,12401,0,1,HIGH,10.0,2
CVE-2014-4158,Kolibri Web Server 2.0 - GET Stack Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2014-5289,Kolibri WebServer 2.0 - Remote Buffer Overflow (EMET 5.0 / EMET 4.1 Partial Bypass),http,80,0,1,CRITICAL,3.9,2
CVE-2015-7603,Konica Minolta FTP Utility 1.0 - Directory Traversal,ftp,21,0,1,HIGH,10.0,2
CVE-2015-7767,Konica Minolta FTP Utility 1.0 - Remote Command Execution,ftp,21,0,1,HIGH,10.0,2
CVE-2015-7768,Konica Minolta FTP Utility 1.00 - (Authenticated) CWD Command Overflow (SEH) (Metasploit),ftp,21,0,1,HIGH,10.0,2
CVE-2015-7768,Konica Minolta FTP Utility 1.00 - CWD Command Overflow (SEH),ftp,21,0,1,HIGH,10.0,2
CVE-2003-0558,LeapWare LeapFTP 2.7.x - Remote Buffer Overflow,ftp,21,0,1,HIGH,10.0,2
CVE-2013-3563,Lianja SQL 1.0.0RC5.1 - db_netserver Stack Buffer Overflow (Metasploit),other,8001,0,1,HIGH,10.0,2
CVE-2017-1274,Lotus Domino 8.5.3 - 'EXAMINE' Stack Buffer Overflow DEP/ASLR Bypass (NSA's EMPHASISMINE),imap,143,1,1,HIGH,2.8,2
CVE-2007-1675,Lotus Domino IMAP4 Server 6.5.4 - Remote Buffer Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2005-2428,Lotus Domino R6 Webmail - Remote Password Hash Dumper,http,80,0,1,MEDIUM,10.0,2
CVE-2007-0977,Lotus Domino R6 Webmail - Remote Password Hash Dumper,http,80,0,1,HIGH,8.6,2
CVE-2005-3155,MailEnable 1.54 Pro - Universal IMAPD W3C Logging Buffer Overflow (Metasploit),imap,143,0,1,HIGH,10.0,2
CVE-2005-1348,MailEnable Enterprise & Professional - https Remote Buffer Overflow,http-alt,8080,0,1,HIGH,10.0,2
CVE-2006-6423,MailEnable IMAPD Enterprise 2.32 < 2.34 - Remote Buffer Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2006-6423,MailEnable IMAPD Professional 2.35 - Remote Buffer Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2004-2501,MailEnable Mail Server IMAP 1.52 - Remote Buffer Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2007-1301,MailEnable Professional/Enterprise 2.37 - 'APPEND' Remote Buffer Overflow,imap,143,1,1,HIGH,8.0,2
CVE-2014-5005,ManageEngine Desktop Central StatusUpdate - Arbitrary File Upload (Metasploit),other,8020,0,1,HIGH,10.0,2
CVE-2014-5006,ManageEngine Desktop Central StatusUpdate - Arbitrary File Upload (Metasploit),other,8020,0,1,HIGH,10.0,2
CVE-2015-7387,ManageEngine EventLog Analyzer - Remote Code Execution (Metasploit),other,8400,0,1,HIGH,10.0,2
CVE-2006-4305,MaxDB WebDBM - 'Database' Remote Overflow (Metasploit),other,9999,0,1,HIGH,10.0,1
CVE-2005-0684,MaxDB WebDBM - GET Buffer Overflow (Metasploit),other,9999,0,1,HIGH,10.0,1
CVE-2006-5156,McAfee ePo 3.5.0 / ProtectionPilot 1.1.0 - Source Remote (Metasploit),other,81,0,1,HIGH,10.0,2
CVE-2004-1520,MDaemon 8.0.3 - IMAPD CRAM-MD5 Authentication Overflow (Metasploit),imap,143,0,0,MEDIUM,3.9,2
CVE-2004-0735,Medal of Honor Allied Assault - getinfo Stack Buffer Overflow (Metasploit),other,12203,0,1,HIGH,10.0,1
CVE-2006-1255,Mercur MailServer 5.0 SP3 - 'IMAP' Remote Buffer Overflow (2),imap,143,0,1,HIGH,10.0,2
CVE-2007-1579,Mercur Messaging 2005 (Windows 2000 SP4) - IMAP 'Subscribe' Remote Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2006-1255,Mercur Messaging 2005 - IMAP Remote Buffer Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2006-1255,Mercur Messaging 2005 < SP4 - IMAP Remote (Egghunter),imap,143,0,1,HIGH,10.0,2
CVE-2005-4411,Mercury Mail Transport System 4.01b - PH SERVER Remote Overflow,other,105,0,1,HIGH,10.0,2
CVE-2007-5018,Mercury/32 4.52 IMAPD - 'SEARCH' (Authenticated) Overflow,imap,143,1,1,MEDIUM,6.8,2
CVE-2004-1211,Mercury/32 Mail Server 3.32 < 4.51 - SMTP EIP Overwrite,smtp,25,0,1,HIGH,10.0,2
CVE-2004-2513,Mercury/32 Mail Server 3.32 < 4.51 - SMTP EIP Overwrite,smtp,25,0,1,HIGH,10.0,2
CVE-2004-1211,Mercury/32 Mail Server 4.0.1 - 'LOGIN' Remote IMAP Stack Buffer Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2004-1211,Mercury/32 Mail Server 4.01 - 'Pegasus' IMAP Buffer Overflow (1),imap,143,0,1,HIGH,10.0,2
CVE-2004-2513,Mercury/32 Mail Server 4.01 - 'Pegasus' IMAP Buffer Overflow (1),imap,143,0,1,HIGH,10.0,2
CVE-2004-1211,Mercury/32 Mail Server 4.01 - 'Pegasus' IMAP Buffer Overflow (2),imap,143,0,1,HIGH,10.0,2
CVE-2004-2513,Mercury/32 Mail Server 4.01 - 'Pegasus' IMAP Buffer Overflow (2),imap,143,0,1,HIGH,10.0,2
CVE-2004-1211,Mercury/32 Mail Server 4.01 - 'Pegasus' IMAP Buffer Overflow (3),imap,143,0,1,HIGH,10.0,2
CVE-2004-2513,Mercury/32 Mail Server 4.01 - 'Pegasus' IMAP Buffer Overflow (3),imap,143,0,1,HIGH,10.0,2
CVE-2006-5961,Mercury/32 Mail Server 4.01a (Pegasus) - IMAP Buffer Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2007-1373,Mercury/32 Mail Server 4.01a (Pegasus) - IMAP Buffer Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2007-4440,Mercury/32 Mail SMTPD - AUTH CRAM-MD5 Buffer Overflow (Metasploit),smtp,25,0,1,HIGH,10.0,1
CVE-2007-4440,Mercury/32 Mail SMTPD 4.51 - SMTPD CRAM-MD5 Remote Overflow,smtp,25,0,1,HIGH,10.0,2
CVE-2007-0213,Microsoft Exchange 2003 - base64-MIME Remote Code Execution,smtp,25,0,1,HIGH,10.0,2
CVE-2005-0560,Microsoft Exchange Server - Remote Code Execution (MS05-021),smtp,25,0,1,HIGH,10.0,2
CVE-2003-0714,Microsoft Exchange Server 2000 - XEXCH50 Heap Overflow (MS03-046) (Metasploit),smtp,25,0,1,HIGH,10.0,1
CVE-2003-0822,Microsoft FrontPage Server Extensions - 'fp30reg.dll' (MS03-051),http,80,0,1,HIGH,10.0,2
CVE-2003-0109,Microsoft IIS - WebDAV 'ntdll.dll' Remote Overflow,http,80,0,1,HIGH,10.0,2
CVE-2000-0884,Microsoft IIS 4.0/5.0 and PWS - Extended Unicode Directory Traversal (6),http,80,0,1,HIGH,10.0,2
CVE-2000-0884,Microsoft IIS 4.0/5.0 and PWS - Extended Unicode Directory Traversal (7),http,80,0,1,HIGH,10.0,2
CVE-2000-0884,Microsoft IIS 4.0/5.0 and PWS - Extended Unicode Directory Traversal (8),http,80,0,1,HIGH,10.0,2
CVE-2000-0884,Microsoft IIS 4.0/5.0 and PWS - Extended Unicode Directory Traversal (9),http,80,0,1,HIGH,10.0,2
CVE-2003-0719,Microsoft IIS 5.0 - SSL Remote Buffer Overflow (MS04-011),https,443,0,1,HIGH,10.0,2
CVE-2003-0109,Microsoft IIS 5.0 - WebDAV Remote,http,80,0,1,HIGH,10.0,2
CVE-2003-0109,Microsoft IIS 5.0 - WebDAV Remote Code Execution (3) (xwdav),http,80,0,1,HIGH,10.0,2
CVE-2009-3023,Microsoft IIS 5.0 FTP Server (Windows 2000 SP4) - Remote Stack Overflow,ftp,21,1,1,HIGH,8.0,2
CVE-2009-3023,Microsoft IIS 5.0/6.0 FTP Server (Windows 2000) - Remote Stack Overflow,ftp,21,1,1,HIGH,8.0,2
CVE-2009-3023,Microsoft IIS FTP Server - NLST Response Overflow (MS09-053) (Metasploit),ftp,21,1,1,HIGH,8.0,1
CVE-2009-1547,Microsoft Internet Explorer 5/6/7 - Memory Corruption (MS09-054),http,80,0,1,HIGH,2.8,2
CVE-2005-0059,Microsoft Message Queueing Service - Path Overflow (MS05-017) (Metasploit),other,2103,0,1,HIGH,10.0,1
CVE-2010-3964,Microsoft Office SharePoint Server 2007 - Remote Code Execution (MS10-104) (Metasploit),other,8082,0,1,HIGH,10.0,2
CVE-2003-0533,Microsoft Windows - 'Lsasrv.dll' RPC Remote Buffer Overflow (MS04-011),smb,445,0,1,HIGH,10.0,2
CVE-2006-4691,Microsoft Windows - 'NetpManageIPCConnect' Remote Stack Overflow (MS06-070),smb,445,0,1,HIGH,10.0,2
CVE-2003-0352,Microsoft Windows - 'RPC DCOM' Long Filename Overflow (MS03-026),msrpc,135,0,1,HIGH,10.0,2
CVE-2003-0605,Microsoft Windows - 'RPC DCOM' Remote (1),msrpc,135,0,1,HIGH,10.0,2
CVE-2003-0605,Microsoft Windows - 'RPC DCOM' Remote (2),msrpc,135,0,1,HIGH,10.0,2
CVE-2003-0605,Microsoft Windows - 'RPC DCOM' Remote (Universal),msrpc,135,0,1,HIGH,10.0,2
CVE-2003-0605,Microsoft Windows - 'RPC DCOM' Remote Buffer Overflow,msrpc,135,0,1,HIGH,10.0,2
CVE-2003-0605,Microsoft Windows - 'RPC DCOM' Scanner (MS03-039),msrpc,135,0,1,HIGH,10.0,2
CVE-2003-0605,Microsoft Windows - 'RPC DCOM2' Remote (MS03-039),msrpc,135,0,1,HIGH,10.0,2
CVE-2003-0605,Microsoft Windows - 'RPC2' Universal / Denial of Service (RPC3) (MS03-039),msrpc,135,0,1,HIGH,10.0,2
CVE-2004-1080,Microsoft Windows - 'WINS' Remote Buffer Overflow (MS04-045) (3),other,42,0,1,HIGH,10.0,2
CVE-2003-0818,Microsoft Windows - ASN.1 Remote (MS04-007),smb,445,0,1,HIGH,10.0,2
CVE-2019-0708,Microsoft Windows - BlueKeep RDP Remote Windows Kernel Use After Free (Metasploit),rdp,3389,0,1,CRITICAL,3.9,1
CVE-2006-3439,Microsoft Windows - CanonicalizePathName() Remote (MS06-040),netbios,139,0,1,HIGH,10.0,2
CVE-2007-1748,Microsoft Windows - DNS DnssrvQuery Remote Stack Overflow,netbios,139,0,1,HIGH,10.0,2
CVE-2007-1748,Microsoft Windows - DNS RPC Remote Buffer Overflow (2),smb,445,0,1,HIGH,10.0,2
