cve_id,cvss_score,exploit_type,port,priority_label
CVE-2011-1865,10.0,exploitdb,5555,medium
CVE-2014-2623,10.0,exploitdb,5555,medium
CVE-2017-12557,9.8,exploitdb,8080,medium
CVE-2013-4822,10.0,exploitdb,8080,medium
CVE-2013-4800,9.3,exploitdb,443,medium
CVE-2013-4837,10.0,exploitdb,8080,medium
CVE-2010-1549,10.0,exploitdb,54345,medium
CVE-2010-1554,10.0,metasploit,80,high
CVE-2010-1553,10.0,metasploit,80,high
CVE-2010-1555,10.0,exploitdb,80,medium
CVE-2010-1554,10.0,exploitdb,80,medium
CVE-2010-1553,10.0,exploitdb,80,medium
CVE-2011-0267,10.0,metasploit,80,high
CVE-2007-6204,10.0,metasploit,80,high
CVE-2010-1964,7.5,metasploit,80,high
CVE-2010-1552,10.0,metasploit,80,high
CVE-2008-1697,10.0,exploitdb,7510,medium
CVE-2009-4179,10.0,exploitdb,80,medium
CVE-2007-6204,10.0,exploitdb,80,medium
CVE-2013-4811,10.0,exploitdb,443,medium
CVE-2013-4812,10.0,exploitdb,443,medium
CVE-2013-2367,10.0,exploitdb,8080,medium
CVE-2008-1661,10.0,metasploit,1100,high
CVE-2012-3282,10.0,exploitdb,13838,medium
CVE-2013-2343,10.0,exploitdb,13838,medium
CVE-2013-3576,9.0,exploitdb,2381,medium
CVE-2017-5816,9.8,exploitdb,2810,medium
CVE-2017-5817,9.8,exploitdb,2810,medium
CVE-2009-4769,9.3,metasploit,80,high
CVE-2009-3711,10.0,exploitdb,80,medium
CVE-2003-1192,10.0,exploitdb,80,medium
CVE-2003-1192,10.0,metasploit,80,high
CVE-2006-4681,5.0,exploitdb,411,medium
CVE-2010-3407,9.3,metasploit,25,high
CVE-2008-2499,7.5,metasploit,1533,high
CVE-2007-1675,10.0,exploitdb,143,medium
CVE-2008-2240,10.0,metasploit,80,high
CVE-2007-4880,10.0,exploitdb,1581,medium
CVE-2007-1868,10.0,metasploit,443,high
CVE-2015-7450,9.8,exploitdb,8800,high
CVE-2004-1561,7.5,exploitdb,8000,medium
CVE-2004-1561,7.5,exploitdb,8000,medium
CVE-2011-4051,10.0,exploitdb,4322,medium
CVE-2019-16702,9.8,exploitdb,18881,medium
CVE-2011-1566,10.0,exploitdb,12397,medium
CVE-2004-1520,4.6,exploitdb,143,medium
CVE-2004-0297,10.0,exploitdb,389,medium
CVE-2004-0297,10.0,metasploit,389,high
CVE-2007-3925,6.5,exploitdb,143,medium
CVE-2006-4379,7.5,exploitdb,25,medium
CVE-2007-3927,10.0,exploitdb,143,medium
CVE-2007-5094,7.5,exploitdb,25,medium
CVE-2006-4379,7.5,exploitdb,25,medium
CVE-2006-4379,7.5,exploitdb,25,medium
CVE-2005-1255,10.0,exploitdb,143,medium
CVE-2005-1255,10.0,exploitdb,143,medium
CVE-2007-2795,9.0,exploitdb,143,medium
CVE-2004-0798,7.5,exploitdb,80,medium
CVE-2004-1883,7.2,exploitdb,21,medium
CVE-2004-1135,5.0,metasploit,21,medium
CVE-2006-4847,6.5,exploitdb,21,medium
CVE-2014-2314,4.3,exploitdb,8080,medium
CVE-2006-0441,7.5,exploitdb,21,medium
CVE-2006-0441,7.5,exploitdb,21,medium
CVE-2006-0441,7.5,metasploit,21,high
CVE-2006-2212,6.4,metasploit,21,medium
CVE-2006-0441,7.5,exploitdb,21,medium
CVE-2003-0220,7.5,exploitdb,44334,medium
CVE-2014-0787,10.0,exploitdb,12401,medium
CVE-2014-4158,7.5,exploitdb,80,medium
CVE-2014-5289,9.8,exploitdb,80,medium
CVE-2015-7603,7.8,exploitdb,21,medium
CVE-2015-7767,7.5,exploitdb,21,medium
CVE-2015-7768,7.5,exploitdb,21,medium
CVE-2015-7768,7.5,exploitdb,21,medium
CVE-2003-0558,7.5,exploitdb,21,medium
CVE-2013-3563,7.5,exploitdb,8001,medium
CVE-2017-1274,8.8,exploitdb,143,medium
CVE-2007-1675,10.0,exploitdb,143,medium
CVE-2005-2428,5.0,exploitdb,80,medium
CVE-2007-0977,7.1,exploitdb,80,medium
CVE-2005-3155,7.5,exploitdb,143,medium
CVE-2005-1348,7.5,exploitdb,8080,medium
CVE-2006-6423,10.0,exploitdb,143,medium
CVE-2006-6423,10.0,exploitdb,143,medium
CVE-2004-2501,7.5,exploitdb,143,medium
CVE-2007-1301,9.0,exploitdb,143,medium
CVE-2014-5005,7.5,exploitdb,8020,medium
CVE-2014-5006,7.5,exploitdb,8020,medium
CVE-2015-7387,7.5,exploitdb,8400,medium
CVE-2006-4305,10.0,metasploit,9999,high
CVE-2005-0684,10.0,metasploit,9999,high
CVE-2006-5156,10.0,exploitdb,81,medium
CVE-2004-1520,4.6,metasploit,143,medium
CVE-2004-0735,7.5,metasploit,12203,high
CVE-2006-1255,10.0,exploitdb,143,medium
CVE-2007-1579,10.0,exploitdb,143,medium
CVE-2006-1255,10.0,exploitdb,143,medium
CVE-2006-1255,10.0,exploitdb,143,medium
CVE-2005-4411,7.5,exploitdb,105,medium
CVE-2007-5018,6.0,exploitdb,143,medium
CVE-2004-1211,10.0,exploitdb,25,medium
CVE-2004-2513,10.0,exploitdb,25,medium
CVE-2004-1211,10.0,exploitdb,143,medium
CVE-2004-1211,10.0,exploitdb,143,medium
CVE-2004-2513,10.0,exploitdb,143,medium
CVE-2004-1211,10.0,exploitdb,143,medium
CVE-2004-2513,10.0,exploitdb,143,medium
CVE-2004-1211,10.0,exploitdb,143,medium
CVE-2004-2513,10.0,exploitdb,143,medium
CVE-2006-5961,7.5,exploitdb,143,medium
CVE-2007-1373,10.0,exploitdb,143,medium
CVE-2007-4440,7.5,metasploit,25,high
CVE-2007-4440,7.5,exploitdb,25,medium
CVE-2007-0213,10.0,exploitdb,25,medium
CVE-2005-0560,7.5,exploitdb,25,medium
CVE-2003-0714,7.5,metasploit,25,high
CVE-2003-0822,7.5,exploitdb,80,medium
CVE-2003-0109,7.5,exploitdb,80,medium
CVE-2000-0884,7.5,exploitdb,80,medium
CVE-2000-0884,7.5,exploitdb,80,medium
CVE-2000-0884,7.5,exploitdb,80,medium
CVE-2000-0884,7.5,exploitdb,80,medium
CVE-2003-0719,7.5,exploitdb,443,medium
CVE-2003-0109,7.5,exploitdb,80,medium
CVE-2003-0109,7.5,exploitdb,80,medium
CVE-2009-3023,9.0,exploitdb,21,medium
CVE-2009-3023,9.0,exploitdb,21,medium
CVE-2009-3023,9.0,metasploit,21,high
CVE-2009-1547,8.8,exploitdb,80,medium
CVE-2005-0059,10.0,metasploit,2103,high
CVE-2010-3964,7.5,exploitdb,8082,medium
CVE-2003-0533,7.5,exploitdb,445,medium
CVE-2006-4691,10.0,exploitdb,445,medium
CVE-2003-0352,7.5,exploitdb,135,medium
CVE-2003-0605,7.5,exploitdb,135,medium
CVE-2003-0605,7.5,exploitdb,135,medium
CVE-2003-0605,7.5,exploitdb,135,medium
CVE-2003-0605,7.5,exploitdb,135,medium
CVE-2003-0605,7.5,exploitdb,135,medium
CVE-2003-0605,7.5,exploitdb,135,medium
CVE-2003-0605,7.5,exploitdb,135,medium
CVE-2004-1080,10.0,exploitdb,42,medium
CVE-2003-0818,7.5,exploitdb,445,medium
CVE-2019-0708,9.8,exploitdb,3389,high
CVE-2006-3439,10.0,exploitdb,139,medium
CVE-2007-1748,10.0,exploitdb,139,medium
CVE-2007-1748,10.0,exploitdb,445,medium
CVE-2004-0206,7.5,exploitdb,139,medium
CVE-2006-3439,10.0,exploitdb,445,medium
CVE-2006-3439,10.0,exploitdb,445,medium
CVE-2005-1983,10.0,exploitdb,139,medium
CVE-2006-2370,7.5,exploitdb,445,medium
CVE-2003-0109,7.5,exploitdb,80,medium
CVE-2003-0003,7.5,exploitdb,139,medium
CVE-2008-4037,9.3,exploitdb,139,medium
CVE-2017-0144,8.8,exploitdb,445,high
CVE-2003-0227,5.0,exploitdb,80,medium
CVE-2003-0349,7.5,exploitdb,80,medium
CVE-2005-0059,10.0,exploitdb,2103,medium
CVE-2003-0717,7.5,exploitdb,135,medium
CVE-2005-1983,10.0,exploitdb,445,medium
CVE-2005-1983,10.0,exploitdb,445,medium
CVE-2006-2370,7.5,exploitdb,445,medium
CVE-2007-4005,5.0,exploitdb,514,medium
CVE-2007-4006,6.8,exploitdb,514,medium
CVE-2008-4250,9.8,exploitdb,135,high
CVE-2008-4250,9.8,exploitdb,135,high
CVE-2004-0567,7.5,exploitdb,42,medium
CVE-2001-0241,10.0,exploitdb,80,medium
CVE-2001-0241,10.0,exploitdb,80,medium
CVE-2007-1748,10.0,exploitdb,139,medium
CVE-2008-4250,9.8,exploitdb,445,high
CVE-2006-3439,10.0,exploitdb,445,medium
CVE-2003-0533,7.5,exploitdb,445,medium
CVE-2003-0605,7.5,exploitdb,135,medium
CVE-2003-0605,7.5,exploitdb,135,medium
CVE-2018-19861,9.8,exploitdb,80,medium
CVE-2018-19862,9.8,exploitdb,80,medium
CVE-2004-2271,7.5,exploitdb,80,medium
CVE-2004-2271,7.5,exploitdb,80,medium
CVE-2004-2271,7.5,metasploit,80,high
CVE-2008-0226,7.5,metasploit,3306,high
CVE-2006-5112,7.5,metasploit,80,high
CVE-2006-5112,7.5,exploitdb,80,medium
CVE-2006-5112,7.5,exploitdb,80,medium
CVE-2007-1733,10.0,exploitdb,80,medium
CVE-2005-1323,7.5,exploitdb,21,medium
CVE-2016-1525,8.6,exploitdb,8080,medium
CVE-2008-1498,9.0,exploitdb,143,medium
CVE-2001-1320,7.5,metasploit,389,high
CVE-2003-1142,10.0,exploitdb,515,medium
CVE-2005-0185,7.5,exploitdb,162,medium
CVE-2005-2551,7.5,exploitdb,8008,medium
CVE-2006-5478,7.5,metasploit,8028,high
CVE-2008-2703,10.0,metasploit,8300,high
CVE-2006-0992,10.0,metasploit,8300,high
CVE-2006-6424,9.0,metasploit,689,high
CVE-2005-1543,7.5,exploitdb,1761,medium
CVE-2011-3175,10.0,exploitdb,998,medium
CVE-2011-3176,10.0,exploitdb,998,medium
CVE-2008-0871,6.8,metasploit,8800,medium
CVE-2008-0871,6.8,exploitdb,8800,medium
CVE-2018-18982,8.8,exploitdb,5180,medium
CVE-2006-5780,7.5,exploitdb,2049,medium
CVE-2010-2620,9.3,exploitdb,8080,medium
CVE-2003-0727,2.1,exploitdb,8080,low
CVE-2010-4417,7.5,exploitdb,7777,medium
CVE-2009-1979,10.0,exploitdb,1521,medium
CVE-2013-3763,5.5,exploitdb,7770,medium
CVE-2014-2424,4.0,exploitdb,9002,medium
CVE-2009-1977,10.0,exploitdb,80,medium
CVE-2009-1978,9.0,exploitdb,80,medium
CVE-2018-2628,9.8,exploitdb,7001,high
CVE-2003-0727,2.1,exploitdb,2100,low
CVE-2013-4730,10.0,exploitdb,21,medium
CVE-2015-7601,7.8,exploitdb,21,medium
CVE-2013-4730,10.0,exploitdb,21,medium
CVE-2013-4730,10.0,exploitdb,21,medium
CVE-2013-4730,10.0,exploitdb,21,medium
CVE-2013-4730,10.0,exploitdb,21,medium
CVE-2013-4730,10.0,exploitdb,21,medium
CVE-2015-1497,10.0,exploitdb,3465,medium
CVE-2014-2560,7.5,exploitdb,5060,medium
CVE-2003-0172,7.5,exploitdb,80,medium
CVE-2005-1173,7.5,exploitdb,80,medium
CVE-2005-1173,7.5,exploitdb,80,medium
CVE-2006-3252,7.5,metasploit,80,high
CVE-2006-4948,7.5,exploitdb,69,medium
CVE-2007-1404,7.3,exploitdb,69,medium
CVE-2006-4948,7.5,exploitdb,69,medium
CVE-2004-0326,10.0,metasploit,3128,high
CVE-2004-0326,10.0,exploitdb,3128,medium
CVE-2004-0313,10.0,exploitdb,8080,medium
CVE-2006-2926,7.5,metasploit,80,high
CVE-2006-2926,7.5,exploitdb,80,medium
CVE-2006-5551,7.5,exploitdb,25,medium
CVE-2006-5551,7.5,exploitdb,25,medium
CVE-2008-1610,7.5,exploitdb,69,medium
CVE-2007-4370,7.5,exploitdb,26000,medium
CVE-2007-4370,7.5,metasploit,26000,high
CVE-2006-4723,5.1,exploitdb,80,medium
CVE-2007-2783,10.0,exploitdb,69,medium
CVE-2002-1643,7.5,exploitdb,554,medium
CVE-2006-2369,7.5,exploitdb,5900,medium
CVE-2014-6287,9.8,exploitdb,80,high
CVE-2014-6287,9.8,exploitdb,80,high
CVE-2006-1124,7.5,exploitdb,110,medium
CVE-2004-0330,10.0,metasploit,21,high
CVE-2004-2111,8.5,exploitdb,21,medium
CVE-2004-0330,10.0,exploitdb,21,medium
CVE-2004-2111,8.5,exploitdb,21,medium
CVE-2009-1943,10.0,metasploit,62514,high
CVE-2004-2086,5.0,metasploit,80,medium
CVE-2009-4988,10.0,exploitdb,30000,medium
CVE-2007-3614,7.5,metasploit,9999,high
CVE-2007-3614,7.5,exploitdb,9999,medium
CVE-2012-2611,9.3,exploitdb,3200,medium
CVE-2005-0338,7.5,exploitdb,80,medium
CVE-2005-0338,7.5,exploitdb,80,medium
CVE-2002-1120,7.5,exploitdb,80,medium
CVE-2005-0338,7.5,exploitdb,80,medium
CVE-2002-1120,7.5,exploitdb,80,medium
CVE-2002-1120,7.5,exploitdb,80,medium
CVE-2003-0264,7.5,exploitdb,110,medium
CVE-2003-0264,7.5,exploitdb,110,medium
CVE-2005-0353,10.0,metasploit,5093,high
CVE-2005-0353,10.0,exploitdb,5093,medium
CVE-2009-4873,10.0,exploitdb,80,medium
CVE-2009-4873,10.0,exploitdb,80,medium
CVE-2004-1595,7.5,exploitdb,2000,medium
CVE-2004-1373,7.5,exploitdb,8000,medium
CVE-2007-4566,10.0,exploitdb,389,medium
CVE-2007-4566,10.0,exploitdb,389,medium
CVE-2007-4566,10.0,exploitdb,389,medium
CVE-2004-2418,7.2,exploitdb,21,medium
CVE-2005-2287,5.0,metasploit,25,medium
CVE-2005-2287,5.0,exploitdb,21,medium
CVE-2014-100015,6.4,exploitdb,30000,medium
CVE-2014-100015,6.4,exploitdb,30000,medium
CVE-2009-1830,10.0,exploitdb,2242,medium
CVE-2008-0550,10.0,metasploit,8000,high
CVE-2007-4377,6.0,exploitdb,143,medium
CVE-2005-2297,4.6,metasploit,8080,medium
CVE-2009-1430,9.3,metasploit,38292,high
CVE-2008-2286,7.5,exploitdb,402,medium
CVE-2013-5014,7.5,exploitdb,9090,medium
CVE-2013-5015,6.5,exploitdb,9090,medium
CVE-2006-0230,10.0,exploitdb,8004,medium
CVE-2004-1638,7.5,exploitdb,25,medium
CVE-2004-1638,7.5,exploitdb,25,medium
CVE-2004-1638,7.5,metasploit,25,high
CVE-2006-4318,6.5,exploitdb,21,medium
CVE-2008-1611,10.0,exploitdb,69,medium
CVE-2008-2161,10.0,exploitdb,69,medium
CVE-2007-2711,10.0,exploitdb,113,medium
CVE-2004-1641,5.0,exploitdb,21,medium
CVE-2005-0478,5.0,metasploit,8090,medium
CVE-2013-5019,10.0,exploitdb,80,medium
CVE-2013-5019,10.0,exploitdb,80,medium
CVE-2013-5019,10.0,exploitdb,80,medium
CVE-2013-5019,10.0,exploitdb,80,medium
CVE-2004-0608,10.0,metasploit,7787,high
CVE-2005-2611,10.0,exploitdb,10000,medium
CVE-2004-1172,10.0,exploitdb,6101,medium
CVE-2005-3116,10.0,exploitdb,13701,medium
CVE-2017-8895,9.8,exploitdb,10000,medium
CVE-2013-3520,7.5,exploitdb,443,medium
CVE-2007-1567,10.0,exploitdb,21,medium
CVE-2007-1567,10.0,exploitdb,21,medium
CVE-2007-1567,10.0,exploitdb,21,medium
CVE-2007-2668,6.8,exploitdb,8080,medium
CVE-2004-0340,7.2,exploitdb,21,medium
CVE-2009-0351,9.0,exploitdb,21,medium
CVE-2006-3670,7.5,exploitdb,515,medium
CVE-2003-0391,7.5,exploitdb,25,medium
CVE-2007-2079,9.3,exploitdb,80,medium
CVE-2007-2080,7.5,exploitdb,80,medium
CVE-2007-5067,7.5,exploitdb,80,medium
CVE-2007-5067,7.5,metasploit,80,high
CVE-2005-1163,6.4,exploitdb,1089,medium
CVE-2002-0031,4.6,exploitdb,80,medium
CVE-2004-1558,7.5,metasploit,25,high
CVE-2004-1558,7.5,exploitdb,25,medium
CVE-2004-1558,7.5,exploitdb,25,medium
CVE-2014-0784,8.3,exploitdb,20111,medium
CVE-2014-0783,9.0,exploitdb,20171,medium
CVE-2014-0782,8.3,exploitdb,34205,medium
CVE-2014-3888,8.3,exploitdb,20010,medium
CVE-2008-6922,9.3,exploitdb,80,medium
CVE-2017-14016,6.3,exploitdb,4592,medium
CVE-2018-8738,6.1,exploitdb,80,medium
CVE-2016-5063,5.3,exploitdb,4750,medium
CVE-2014-7883,5.0,exploitdb,8080,medium
CVE-2014-2612,4.0,exploitdb,80,medium
CVE-2010-0665,5.0,exploitdb,80,medium
CVE-2017-16542,8.8,exploitdb,9090,medium
CVE-2017-16543,9.8,exploitdb,9090,medium
CVE-2013-1081,7.5,exploitdb,80,medium
CVE-2013-5795,5.0,exploitdb,8080,medium
CVE-2014-0379,4.3,exploitdb,8080,medium
CVE-2014-0372,5.5,exploitdb,8080,medium
CVE-2017-1000028,7.5,exploitdb,4848,medium
CVE-2013-3803,3.5,exploitdb,19000,low
CVE-2016-8371,7.3,exploitdb,80,medium
CVE-2016-8380,7.3,exploitdb,80,medium
CVE-2018-9276,7.2,exploitdb,80,high
CVE-2014-7226,7.5,exploitdb,80,medium
CVE-2007-6483,5.0,exploitdb,7002,medium
CVE-2014-3740,3.5,exploitdb,80,low
CVE-2018-15657,7.3,exploitdb,80,medium
CVE-2014-1204,7.5,exploitdb,80,medium
CVE-2009-4186,9.3,exploitdb,80,medium
CVE-2013-0662,9.3,exploitdb,27700,medium
CVE-2006-3747,7.6,exploitdb,80,medium
CVE-2004-1561,7.5,metasploit,8000,high
CVE-2003-0727,2.1,metasploit,2100,medium
CVE-2003-0727,2.1,metasploit,8080,medium
CVE-2006-1148,7.5,metasploit,7144,high
CVE-2006-3252,7.5,exploitdb,80,medium
CVE-2008-0621,7.5,exploitdb,515,medium
CVE-2013-0657,10.0,exploitdb,12397,medium
CVE-2015-1486,7.5,exploitdb,8443,medium
CVE-2015-1487,5.5,exploitdb,8443,medium
CVE-2015-1489,8.5,exploitdb,8443,medium
CVE-2005-2715,10.0,exploitdb,13722,medium
CVE-2010-4946,7.5,exploitdb,80,medium
CVE-2010-4947,4.3,exploitdb,80,medium
CVE-2018-15745,7.5,exploitdb,8080,medium
CVE-2010-4944,7.5,exploitdb,80,medium
CVE-2017-0144,8.8,exploitdb,445,high
CVE-2018-16134,6.1,exploitdb,80,medium
CVE-2018-16133,5.3,exploitdb,443,medium
CVE-2018-15740,6.1,exploitdb,8080,medium
CVE-2009-3960,6.5,exploitdb,8400,high
CVE-2015-2682,5.0,exploitdb,8443,medium
CVE-2017-6803,8.8,exploitdb,52986,medium
CVE-2014-9237,7.5,exploitdb,80,medium
CVE-2009-0563,7.8,kev_only,0,high
CVE-2015-3043,9.8,kev_only,0,high
CVE-2021-31207,6.6,kev_only,0,high
CVE-2015-2360,8.8,kev_only,0,high
CVE-2022-36537,7.5,kev_only,0,high
CVE-2022-1364,8.8,kev_only,0,high
CVE-2021-34486,7.8,kev_only,0,high
CVE-2021-1732,7.8,kev_only,0,high
CVE-2021-25297,8.8,kev_only,0,high
CVE-2020-3259,7.5,kev_only,0,high
CVE-2018-1000861,9.8,kev_only,0,high
CVE-2025-1976,6.7,kev_only,0,high
CVE-2021-27104,9.8,kev_only,0,high
CVE-2013-0640,7.8,kev_only,0,high
CVE-2024-20353,8.6,kev_only,0,high
CVE-2017-7921,9.8,kev_only,0,high
CVE-2019-1388,7.8,kev_only,0,high
CVE-2022-26500,8.8,kev_only,0,high
CVE-2023-41179,7.2,kev_only,0,high
CVE-2010-3333,7.8,kev_only,0,high
CVE-2023-42916,6.5,kev_only,0,high
CVE-2024-8190,7.2,kev_only,0,high
CVE-2019-5544,9.8,kev_only,0,high
CVE-2017-0005,7.8,kev_only,0,high
CVE-2021-1905,8.4,kev_only,0,high
CVE-2018-8440,7.8,kev_only,0,high
CVE-2011-1823,7.8,kev_only,0,high
CVE-2021-0920,6.4,kev_only,0,high
CVE-2022-41091,5.4,kev_only,0,high
CVE-2024-20767,7.4,kev_only,0,high
CVE-2023-28434,8.8,kev_only,0,high
CVE-2019-1214,7.8,kev_only,0,high
CVE-2025-48384,8.0,kev_only,0,high
CVE-2021-40870,9.8,kev_only,0,high
CVE-2021-25337,4.4,kev_only,0,high
CVE-2021-30666,8.8,kev_only,0,high
CVE-2024-54085,9.8,kev_only,0,high
CVE-2024-38856,9.8,kev_only,0,high
CVE-2019-3398,8.8,kev_only,0,high
CVE-2023-26083,3.3,kev_only,0,high
CVE-2024-50302,5.5,kev_only,0,high
CVE-2024-11667,7.5,kev_only,0,high
CVE-2018-19943,8.0,kev_only,0,high
CVE-2020-4427,9.8,kev_only,0,high
CVE-2017-18362,9.8,kev_only,0,high
CVE-2025-9377,7.2,kev_only,0,high
CVE-2019-1064,7.8,kev_only,0,high
CVE-2021-25395,6.4,kev_only,0,high
CVE-2025-31324,10.0,kev_only,0,high
CVE-2014-6324,8.8,kev_only,0,high
CVE-2016-1646,8.8,kev_only,0,high
CVE-2024-21412,8.1,kev_only,0,high
CVE-2013-0641,7.8,kev_only,0,high
CVE-2021-37976,6.5,kev_only,0,high
CVE-2015-2387,7.8,kev_only,0,high
CVE-2019-0880,7.8,kev_only,0,high
CVE-2019-10758,9.9,kev_only,0,high
CVE-2021-20023,4.9,kev_only,0,high
CVE-2015-0666,7.5,kev_only,0,high
CVE-2023-38180,7.5,kev_only,0,high
CVE-2023-28771,9.8,kev_only,0,high
CVE-2020-6207,9.8,kev_only,0,high
CVE-2017-0199,7.8,kev_only,0,high
CVE-2020-5902,9.8,kev_only,0,high
CVE-2021-20035,6.5,kev_only,0,high
CVE-2018-5002,7.8,kev_only,0,high
CVE-2019-5418,7.5,kev_only,0,high
CVE-2025-31125,5.3,kev_only,0,high
CVE-2024-1086,7.8,kev_only,0,high
CVE-2013-2423,3.7,kev_only,0,high
CVE-2023-22952,8.8,kev_only,0,high
CVE-2023-2868,9.4,kev_only,0,high
CVE-2021-34448,6.8,kev_only,0,high
CVE-2016-7892,8.8,kev_only,0,high
CVE-2016-4656,7.8,kev_only,0,high
CVE-2023-33538,8.8,kev_only,0,high
CVE-2019-17026,8.8,kev_only,0,high
CVE-2022-26486,9.6,kev_only,0,high
CVE-2021-40444,8.8,kev_only,0,high
CVE-2020-16013,8.8,kev_only,0,high
CVE-2019-18426,8.2,kev_only,0,high
CVE-2019-1385,7.8,kev_only,0,high
CVE-2025-29635,7.2,kev_only,0,high
CVE-2010-0232,7.8,kev_only,0,high
CVE-2017-9822,8.8,kev_only,0,high
CVE-2023-0386,7.8,kev_only,0,high
CVE-2017-11882,7.8,kev_only,0,high
CVE-2025-8088,8.8,kev_only,0,high
CVE-2013-0643,8.8,kev_only,0,high
CVE-2023-24955,7.2,kev_only,0,high
CVE-2016-3235,7.8,kev_only,0,high
CVE-2020-16846,9.8,kev_only,0,high
CVE-2019-15752,7.8,kev_only,0,high
CVE-2021-42292,7.8,kev_only,0,high
CVE-2023-38606,5.5,kev_only,0,high
CVE-2021-30533,6.5,kev_only,0,high
CVE-2020-11261,7.8,kev_only,0,high
CVE-2023-38831,7.8,kev_only,0,high
CVE-2014-1761,7.8,kev_only,0,high
CVE-2018-19320,7.8,kev_only,0,high
CVE-2018-19949,9.8,kev_only,0,high
CVE-2021-21975,7.5,kev_only,0,high
CVE-2018-8298,7.5,kev_only,0,high
CVE-2019-10068,9.8,kev_only,0,high
CVE-2025-59374,9.8,kev_only,0,high
CVE-2015-0313,9.8,kev_only,0,high
CVE-2017-0261,7.8,kev_only,0,high
CVE-2025-47812,10.0,kev_only,0,high
CVE-2013-3660,7.8,kev_only,0,high
CVE-2021-44228,10.0,kev_only,0,high
CVE-2013-3896,5.5,kev_only,0,high
CVE-2014-8439,8.8,kev_only,0,high
CVE-2023-4762,8.8,kev_only,0,high
CVE-2023-37450,8.8,kev_only,0,high
CVE-2023-28206,8.6,kev_only,0,high
CVE-2011-0611,8.8,kev_only,0,high
CVE-2017-12617,8.1,kev_only,0,high
CVE-2015-1701,7.8,kev_only,0,high
CVE-2010-5326,10.0,kev_only,0,high
CVE-2012-2034,7.5,kev_only,0,high
CVE-2008-0655,8.8,kev_only,0,high
CVE-2019-3396,9.8,kev_only,0,high
CVE-2019-16278,9.8,kev_only,0,high
CVE-2022-20700,10.0,kev_only,0,high
CVE-2021-20124,7.5,kev_only,0,high
CVE-2023-50224,6.5,kev_only,0,high
CVE-2019-7287,7.8,kev_only,0,high
CVE-2017-12637,7.5,kev_only,0,high
CVE-2016-4523,7.5,kev_only,0,high
CVE-2017-11774,7.8,kev_only,0,high
CVE-2022-41049,5.4,kev_only,0,high
CVE-2016-3351,6.5,kev_only,0,high
CVE-2017-6742,8.8,kev_only,0,high
CVE-2019-11539,7.2,kev_only,0,high
CVE-2023-33009,9.8,kev_only,0,high
CVE-2012-5054,8.8,kev_only,0,high
CVE-2023-45249,9.8,kev_only,0,high
CVE-2019-1215,7.8,kev_only,0,high
CVE-2022-2586,5.3,kev_only,0,high
CVE-2012-0754,8.1,kev_only,0,high
CVE-2020-1027,7.8,kev_only,0,high
CVE-2021-1647,7.8,kev_only,0,high
CVE-2023-41974,7.8,kev_only,0,high
CVE-2019-1367,7.5,kev_only,0,high
CVE-2021-22681,9.8,kev_only,0,high
CVE-2020-5741,7.2,kev_only,0,high
CVE-2024-50603,10.0,kev_only,0,high
CVE-2010-2568,7.8,kev_only,0,high
CVE-2016-20017,9.8,kev_only,0,high
CVE-2016-0040,7.8,kev_only,0,high
CVE-2019-15949,8.8,kev_only,0,high
CVE-2016-11021,7.2,kev_only,0,high
CVE-2025-27915,5.4,kev_only,0,high
CVE-2023-36563,6.5,kev_only,0,high
CVE-2020-29557,9.8,kev_only,0,high
CVE-2021-22555,8.3,kev_only,0,high
CVE-2018-7445,9.8,kev_only,0,high
CVE-2013-0422,9.8,kev_only,0,high
CVE-2021-27059,7.6,kev_only,0,high
CVE-2020-3161,9.8,kev_only,0,high
CVE-2023-33010,9.8,kev_only,0,high
CVE-2021-27876,8.1,kev_only,0,high
CVE-2015-3113,9.8,kev_only,0,high
CVE-2015-1187,9.8,kev_only,0,high
CVE-2024-23113,9.8,kev_only,0,high
CVE-2024-45519,10.0,kev_only,0,high
CVE-2017-6738,8.8,kev_only,0,high
CVE-2020-15069,9.8,kev_only,0,high
CVE-2018-20062,9.8,kev_only,0,high
CVE-2021-22205,10.0,kev_only,0,high
CVE-2016-7201,8.8,kev_only,0,high
CVE-2023-34362,9.8,kev_only,0,high
CVE-2021-32648,8.2,kev_only,0,high
CVE-2011-4723,5.7,kev_only,0,high
CVE-2023-27997,9.8,kev_only,0,high
CVE-2021-1497,9.8,kev_only,0,high
CVE-2013-1331,7.8,kev_only,0,high
CVE-2013-3993,6.5,kev_only,0,high
CVE-2018-14634,7.8,kev_only,0,high
CVE-2021-31956,7.8,kev_only,0,high
CVE-2023-33107,8.4,kev_only,0,high
CVE-2020-25078,7.5,kev_only,0,high
CVE-2022-27926,6.1,kev_only,0,high
CVE-2023-36845,9.8,kev_only,0,high
CVE-2024-21893,8.2,kev_only,0,high
CVE-2021-26828,8.8,kev_only,0,high
CVE-2020-13927,9.8,kev_only,0,high
CVE-2020-4428,9.1,kev_only,0,high
CVE-2023-21608,7.8,kev_only,0,high
CVE-2023-23376,7.8,kev_only,0,high
CVE-2022-37055,9.8,kev_only,0,high
CVE-2022-27593,10.0,kev_only,0,high
CVE-2022-29464,9.8,kev_only,0,high
CVE-2017-5070,8.8,kev_only,0,high
CVE-2024-8956,9.1,kev_only,0,high
CVE-2023-35082,9.8,kev_only,0,high
